asset_id,year,document_id,page_id,collection_page_number,document_page_number,owner_code,owner_label,owner_reported,portfolio_group,asset_name,asset_class,description,reported_value,value_min_usd,value_max_usd,value_has_open_upper_bound,income_types,other_income,reported_income,income_min_usd,income_max_usd,income_has_open_upper_bound,transaction_code,printed_page_label
asset:2025:000248,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 122 EXP 06/06/2025,Options,"Call option on MS — $122 strike, expires 06/06/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 12 of 353
asset:2025:000249,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 125 EXP 07/03/2025,Options,"Call option on MS — $125 strike, expires 07/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 12 of 353
asset:2025:000250,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 127 5 EXP 01/03/2025,Options,"Call option on MS — $5 strike, expires 01/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 12 of 353
asset:2025:000251,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 130 EXP 05/02/2025,Options,"Call option on MS — $130 strike, expires 05/02/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 12 of 353
asset:2025:000252,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 132.5 EXP 07/03/2025,Options,"Call option on MS — $132.5 strike, expires 07/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 12 of 353
asset:2025:000253,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 137 5 EXP 02/07/2025,Options,"Call option on MS — $5 strike, expires 02/07/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 12 of 353
asset:2025:000254,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 140 EXP 02/07/2025,Options,"Call option on MS — $140 strike, expires 02/07/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 12 of 353
asset:2025:000255,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 140 EXP 03/07/2025,Options,"Call option on MS — $140 strike, expires 03/07/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 12 of 353
asset:2025:000256,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 145 EXP 08/01/2025,Options,"Call option on MS — $145 strike, expires 08/01/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 12 of 353
asset:2025:000257,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 147 5 EXP 04/04/2025,Options,"Call option on MS — $5 strike, expires 04/04/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 12 of 353
asset:2025:000258,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 152.5 EXP 10/03/2025,Options,"Call option on MS — $152.5 strike, expires 10/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 12 of 353
asset:2025:000259,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 157 5 EXP 09/05/2025,Options,"Call option on MS — $5 strike, expires 09/05/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 12 of 353
asset:2025:000260,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 160 EXP 11/07/2025,Options,"Call option on MS — $160 strike, expires 11/07/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 12 of 353
asset:2025:000261,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 172.5 EXP 12/05/2025,Options,"Call option on MS — $172.5 strike, expires 12/05/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 12 of 353
asset:2025:000262,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 180 EXP 01/02/2026,Options,"Call option on MS — $180 strike, expires 01/02/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 12 of 353
asset:2025:000263,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MS FLEX EURO PM @ 195 EXP 02/06/2026,Options,"Call option on MS — $195 strike, expires 02/06/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 12 of 353
asset:2025:000264,2025,2025-14,page:2025-14:0012,12,12,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 545 EXP 01/02/2026,Options,"Call option on MSFT — $545 strike, expires 01/02/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 12 of 353
asset:2025:000265,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 545 EXP 02/06/2026,Options,"Call option on MSFT — $545 strike, expires 02/06/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 13 of 353
asset:2025:000266,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 420 EXP 06/06/2025,Options,"Call option on MSFT — $420 strike, expires 06/06/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000267,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 425 EXP 05/02/2025,Options,"Call option on MSFT — $425 strike, expires 05/02/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000268,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 445 EXP 01/03/2025,Options,"Call option on MSFT — $445 strike, expires 01/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000269,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 445 EXP 04/04/2025,Options,"Call option on MSFT — $445 strike, expires 04/04/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000270,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 465 EXP 03/07/2025,Options,"Call option on MSFT — $465 strike, expires 03/07/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000271,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 470 EXP 07/03/2025,Options,"Call option on MSFT — $470 strike, expires 07/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000272,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 485 EXP 02/07/2025,Options,"Call option on MSFT — $485 strike, expires 02/07/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000273,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 505 EXP 08/01/2025,Options,"Call option on MSFT — $505 strike, expires 08/01/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000274,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 540 EXP 09/05/2025,Options,"Call option on MSFT — $540 strike, expires 09/05/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000275,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 545 EXP 01/02/2026,Options,"Call option on MSFT — $545 strike, expires 01/02/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 13 of 353
asset:2025:000276,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 545 EXP 02/06/2026,Options,"Call option on MSFT — $545 strike, expires 02/06/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 13 of 353
asset:2025:000277,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 545 EXP 11/07/2025,Options,"Call option on MSFT — $545 strike, expires 11/07/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000278,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 570 EXP 10/03/2025,Options,"Call option on MSFT — $570 strike, expires 10/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000279,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/MSFT FLEX EURO PM 575 EXP 12/05/2025,Options,"Call option on MSFT — $575 strike, expires 12/05/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000280,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 90 EXP 02/06/2026,Options,"Call option on NEE — $90 strike, expires 02/06/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 13 of 353
asset:2025:000281,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 92 EXP 01/02/2026,Options,"Call option on NEE — $92 strike, expires 01/02/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 13 of 353
asset:2025:000282,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 72 EXP 07/03/2025,Options,"Call option on NEE — $72 strike, expires 07/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000283,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 74 EXP 04/04/2025,Options,"Call option on NEE — $74 strike, expires 04/04/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000284,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 76 EXP 06/06/2025,Options,"Call option on NEE — $76 strike, expires 06/06/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000285,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 77 EXP 10/03/2025,Options,"Call option on NEE — $77 strike, expires 10/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000286,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 77 EXP 11/07/2025,Options,"Call option on NEE — $77 strike, expires 11/07/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000287,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 78 EXP 03/07/2025,Options,"Call option on NEE — $78 strike, expires 03/07/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000288,2025,2025-14,page:2025-14:0013,13,13,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 80 EXP 08/01/2025,Options,"Call option on NEE — $80 strike, expires 08/01/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 13 of 353
asset:2025:000289,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 82 EXP 02/07/2025,Options,"Call option on NEE — $82 strike, expires 02/07/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000290,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 82 EXP 05/02/2025,Options,"Call option on NEE — $82 strike, expires 05/02/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000291,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 82 EXP 09/05/2025,Options,"Call option on NEE — $82 strike, expires 09/05/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000292,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 86 EXP 01/03/2025,Options,"Call option on NEE — $86 strike, expires 01/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000293,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 90 EXP 02/06/2026,Options,"Call option on NEE — $90 strike, expires 02/06/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 14 of 353
asset:2025:000294,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 91 EXP 12/05/2025,Options,"Call option on NEE — $91 strike, expires 12/05/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000295,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NEE FLEX EURO PM @ 92 EXP 01/02/2026,Options,"Call option on NEE — $92 strike, expires 01/02/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 14 of 353
asset:2025:000296,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 215 EXP 02/06/2026,Options,"Call option on NVDA — $215 strike, expires 02/06/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 14 of 353
asset:2025:000297,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 232.5 EXP 01/02/2026,Options,"Call option on NVDA — $232.5 strike, expires 01/02/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 14 of 353
asset:2025:000298,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 126 EXP 06/06/2025,Options,"Call option on NVDA — $126 strike, expires 06/06/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000299,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 135 EXP 05/02/2025,Options,"Call option on NVDA — $135 strike, expires 05/02/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000300,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 135 EXP 07/03/2025,Options,"Call option on NVDA — $135 strike, expires 07/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000301,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 162.5 EXP 02/07/2025,Options,"Call option on NVDA — $162.5 strike, expires 02/07/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000302,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 162.5 EXP 08/01/2025,Options,"Call option on NVDA — $162.5 strike, expires 08/01/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000303,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 165 EXP 04/04/2025,Options,"Call option on NVDA — $165 strike, expires 04/04/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000304,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 167 5 EXP 01/03/2025,Options,"Call option on NVDA — $5 strike, expires 01/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000305,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 185 EXP 03/07/2025,Options,"Call option on NVDA — $185 strike, expires 03/07/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000306,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 185 EXP 09/05/2025,Options,"Call option on NVDA — $185 strike, expires 09/05/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000307,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 190 EXP 10/03/2025,Options,"Call option on NVDA — $190 strike, expires 10/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000308,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 192.5 EXP 11/07/2025,Options,"Call option on NVDA — $192.5 strike, expires 11/07/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000309,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 202 5 EXP 10/03/2025,Options,"Call option on NVDA — $5 strike, expires 10/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000310,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 215 EXP 02/06/2026,Options,"Call option on NVDA — $215 strike, expires 02/06/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 14 of 353
asset:2025:000311,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 217 5 EXP 12/05/2025,Options,"Call option on NVDA — $5 strike, expires 12/05/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 14 of 353
asset:2025:000312,2025,2025-14,page:2025-14:0014,14,14,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/NVDA FLEX EURO PM 232.5 EXP 01/02/2026,Options,"Call option on NVDA — $232.5 strike, expires 01/02/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 14 of 353
asset:2025:000313,2025,2025-14,page:2025-14:0015,15,15,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/ODFL FLEX EURO PM 160 EXP 01/02/2026,Options,"Call option on ODFL — $160 strike, expires 01/02/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 15 of 353
asset:2025:000314,2025,2025-14,page:2025-14:0015,15,15,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/ODFL FLEX EURO PM 180 EXP 02/06/2026,Options,"Call option on ODFL — $180 strike, expires 02/06/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 15 of 353
asset:2025:000315,2025,2025-14,page:2025-14:0015,15,15,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/ODFL FLEX EURO PM 160 EXP 01/02/2026,Options,"Call option on ODFL — $160 strike, expires 01/02/2026",None,0,0,False,"[""N/A""]",,None,0,0,False,S,Page 15 of 353
asset:2025:000316,2025,2025-14,page:2025-14:0015,15,15,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/ODFL FLEX EURO PM 160 EXP 10/03/2025,Options,"Call option on ODFL — $160 strike, expires 10/03/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 15 of 353
asset:2025:000317,2025,2025-14,page:2025-14:0015,15,15,DC,Dependent child,DC,Monte and Usha Ahuja 2010 Irrev Trust FBO Grandchildren,CALL/ODFL FLEX EURO PM 167 5 EXP 12/05/2025,Options,"Call option on ODFL — $5 strike, expires 12/05/2025",None,0,0,False,"[""N/A""]",,None,0,0,False,P,Page 15 of 353
